"user_id","last_order_time"
17555,"2022-09-06 07:46:00+03"
17556,"2022-09-06 07:50:00+03"
17557,"2022-09-07 14:49:00+03"
17558,"2022-09-06 11:26:00+03"
17559,"2022-09-06 07:51:00+03"
17560,"2022-09-06 21:16:00+03"
17561,"2022-09-06 17:37:00+03"
17562,"2022-09-06 08:00:00+03"
17563,"2022-09-06 08:00:00+03"
17564,"2022-09-06 08:03:00+03"
17565,"2022-09-06 08:06:00+03"
17566,"2022-09-06 08:08:00+03"
17567,"2022-09-08 13:32:00+03"
17568,"2022-09-06 20:07:00+03"
17569,"2022-09-06 08:14:00+03"
17570,"2022-09-06 08:14:00+03"
17572,"2022-09-07 23:47:00+03"
17573,"2022-09-06 08:21:00+03"
17574,"2022-09-06 08:23:00+03"
17575,"2022-09-06 08:23:00+03"
17576,"2022-09-06 23:13:00+03"
17577,"2022-09-06 08:27:00+03"
17578,"2022-09-06 09:29:00+03"
17579,"2022-09-06 17:05:00+03"
17580,"2022-09-07 17:11:00+03"
17581,"2022-09-08 19:47:00+03"
17582,"2022-09-06 08:30:00+03"
17583,"2022-09-06 08:32:00+03"
17584,"2022-09-06 08:33:00+03"
17586,"2022-09-06 08:34:00+03"
17587,"2022-09-07 05:06:00+03"
17588,"2022-09-06 10:57:00+03"
17589,"2022-09-06 08:35:00+03"
17590,"2022-09-06 08:36:00+03"
17592,"2022-09-08 21:35:00+03"
17593,"2022-09-06 20:38:00+03"
17594,"2022-09-08 08:26:00+03"
17595,"2022-09-06 23:41:00+03"
17596,"2022-09-07 23:20:00+03"
17597,"2022-09-06 13:02:00+03"
17598,"2022-09-06 08:46:00+03"
17599,"2022-09-06 08:46:00+03"
17600,"2022-09-06 08:47:00+03"
17601,"2022-09-07 18:58:00+03"
17602,"2022-09-06 08:51:00+03"
17603,"2022-09-06 15:31:00+03"
17604,"2022-09-06 08:55:00+03"
17605,"2022-09-06 11:51:00+03"
17606,"2022-09-06 08:57:00+03"
17607,"2022-09-06 11:36:00+03"
17608,"2022-09-06 11:04:00+03"
17609,"2022-09-06 21:12:00+03"
17610,"2022-09-06 09:01:00+03"
17611,"2022-09-08 15:06:00+03"
17612,"2022-09-06 09:06:00+03"
17613,"2022-09-06 09:07:00+03"
17614,"2022-09-06 09:08:00+03"
17615,"2022-09-06 09:08:00+03"
17616,"2022-09-06 10:18:00+03"
17617,"2022-09-07 23:03:00+03"
17618,"2022-09-06 18:15:00+03"
17619,"2022-09-06 09:13:00+03"
17620,"2022-09-06 09:15:00+03"
17621,"2022-09-06 09:16:00+03"
17622,"2022-09-06 09:17:00+03"
17623,"2022-09-08 02:17:00+03"
17624,"2022-09-06 09:19:00+03"
17625,"2022-09-06 09:23:00+03"
17626,"2022-09-06 09:22:00+03"
17627,"2022-09-06 09:24:00+03"
17628,"2022-09-06 21:43:00+03"
17629,"2022-09-06 09:25:00+03"
17630,"2022-09-06 09:26:00+03"
17631,"2022-09-06 09:27:00+03"
17632,"2022-09-06 20:28:00+03"
17633,"2022-09-06 09:28:00+03"
17634,"2022-09-06 17:57:00+03"
17635,"2022-09-06 09:29:00+03"
17636,"2022-09-06 09:33:00+03"
17637,"2022-09-06 09:31:00+03"
17638,"2022-09-06 09:31:00+03"
17639,"2022-09-06 09:32:00+03"
17640,"2022-09-07 09:13:00+03"
17641,"2022-09-08 17:53:00+03"
17642,"2022-09-06 09:34:00+03"
17643,"2022-09-06 09:34:00+03"
17644,"2022-09-08 00:36:00+03"
17646,"2022-09-06 09:39:00+03"
17647,"2022-09-08 10:44:00+03"
17648,"2022-09-06 09:44:00+03"
17649,"2022-09-06 09:41:00+03"
17650,"2022-09-06 09:42:00+03"
17651,"2022-09-07 13:10:00+03"
17652,"2022-09-06 09:43:00+03"
17653,"2022-09-06 09:44:00+03"
17654,"2022-09-06 09:44:00+03"
17655,"2022-09-08 10:12:00+03"
17656,"2022-09-06 09:47:00+03"
17657,"2022-09-06 09:47:00+03"
17658,"2022-09-06 09:48:00+03"
17659,"2022-09-06 09:48:00+03"
17660,"2022-09-06 09:49:00+03"
17661,"2022-09-08 20:32:00+03"
17662,"2022-09-06 09:51:00+03"
17663,"2022-09-06 09:52:00+03"
17664,"2022-09-06 09:53:00+03"
17666,"2022-09-06 09:54:00+03"
17667,"2022-09-06 09:55:00+03"
17668,"2022-09-06 09:55:00+03"
17669,"2022-09-06 17:00:00+03"
17670,"2022-09-06 10:00:00+03"
17671,"2022-09-06 13:21:00+03"
17672,"2022-09-08 15:11:00+03"
17674,"2022-09-06 10:05:00+03"
17675,"2022-09-06 10:09:00+03"
17677,"2022-09-06 10:10:00+03"
17678,"2022-09-07 22:27:00+03"
17679,"2022-09-06 10:11:00+03"
17680,"2022-09-06 10:14:00+03"
17681,"2022-09-07 17:10:00+03"
17682,"2022-09-06 10:17:00+03"
17683,"2022-09-06 10:17:00+03"
17684,"2022-09-06 10:17:00+03"
17685,"2022-09-06 13:00:00+03"
17686,"2022-09-07 08:12:00+03"
17687,"2022-09-06 10:19:00+03"
17688,"2022-09-06 14:23:00+03"
17689,"2022-09-06 10:23:00+03"
17690,"2022-09-06 10:23:00+03"
17691,"2022-09-06 10:25:00+03"
17692,"2022-09-06 17:23:00+03"
17693,"2022-09-06 10:28:00+03"
17694,"2022-09-06 10:29:00+03"
17695,"2022-09-06 10:30:00+03"
17696,"2022-09-06 10:32:00+03"
17697,"2022-09-06 10:35:00+03"
17698,"2022-09-06 10:35:00+03"
17699,"2022-09-06 21:52:00+03"
17700,"2022-09-06 10:38:00+03"
17701,"2022-09-06 10:43:00+03"
17702,"2022-09-06 10:41:00+03"
17703,"2022-09-06 10:42:00+03"
17704,"2022-09-06 12:39:00+03"
17705,"2022-09-06 17:30:00+03"
17706,"2022-09-06 18:26:00+03"
17707,"2022-09-06 10:45:00+03"
17708,"2022-09-06 10:49:00+03"
17709,"2022-09-06 10:50:00+03"
17710,"2022-09-06 10:52:00+03"
17711,"2022-09-06 10:53:00+03"
17712,"2022-09-06 10:53:00+03"
17713,"2022-09-06 10:54:00+03"
17714,"2022-09-06 10:54:00+03"
17715,"2022-09-06 10:57:00+03"
17716,"2022-09-06 10:54:00+03"
17717,"2022-09-06 10:55:00+03"
17718,"2022-09-06 10:56:00+03"
17719,"2022-09-07 13:53:00+03"
17720,"2022-09-06 10:57:00+03"
17721,"2022-09-06 10:58:00+03"
17722,"2022-09-06 10:59:00+03"
17723,"2022-09-06 10:59:00+03"
17724,"2022-09-06 11:00:00+03"
17725,"2022-09-06 11:02:00+03"
17726,"2022-09-08 06:17:00+03"
17727,"2022-09-08 11:47:00+03"
17728,"2022-09-06 11:05:00+03"
17729,"2022-09-06 11:06:00+03"
17730,"2022-09-06 11:07:00+03"
17731,"2022-09-06 11:06:00+03"
17732,"2022-09-08 14:38:00+03"
17733,"2022-09-06 11:10:00+03"
17734,"2022-09-06 11:13:00+03"
17735,"2022-09-06 11:15:00+03"
17736,"2022-09-06 11:18:00+03"
17737,"2022-09-06 11:16:00+03"
17738,"2022-09-06 18:37:00+03"
17739,"2022-09-08 11:52:00+03"
17740,"2022-09-07 18:36:00+03"
17741,"2022-09-06 11:20:00+03"
17742,"2022-09-06 11:20:00+03"
17743,"2022-09-06 23:19:00+03"
17744,"2022-09-06 11:22:00+03"
17745,"2022-09-06 20:45:00+03"
17746,"2022-09-08 11:01:00+03"
17747,"2022-09-06 11:23:00+03"
17748,"2022-09-06 18:36:00+03"
17749,"2022-09-06 11:27:00+03"
17750,"2022-09-08 22:00:00+03"
17751,"2022-09-06 11:29:00+03"
17752,"2022-09-07 02:25:00+03"
17753,"2022-09-06 11:30:00+03"
17754,"2022-09-06 11:30:00+03"
17755,"2022-09-07 20:07:00+03"
17756,"2022-09-07 02:33:00+03"
17757,"2022-09-08 19:06:00+03"
17758,"2022-09-06 11:33:00+03"
17759,"2022-09-06 11:33:00+03"
17760,"2022-09-06 11:35:00+03"
17761,"2022-09-06 11:37:00+03"
17762,"2022-09-06 22:42:00+03"
17763,"2022-09-06 11:39:00+03"
17764,"2022-09-06 11:43:00+03"
17765,"2022-09-08 07:36:00+03"
17766,"2022-09-06 11:44:00+03"
17767,"2022-09-06 11:46:00+03"
17768,"2022-09-08 09:38:00+03"
17769,"2022-09-08 22:04:00+03"
17770,"2022-09-07 16:29:00+03"
17771,"2022-09-06 11:51:00+03"
17772,"2022-09-06 11:52:00+03"
17773,"2022-09-06 11:52:00+03"
17774,"2022-09-07 01:07:00+03"
17775,"2022-09-06 11:54:00+03"
17776,"2022-09-06 11:55:00+03"
17777,"2022-09-06 11:55:00+03"
17778,"2022-09-06 11:57:00+03"
17779,"2022-09-06 23:42:00+03"
17780,"2022-09-06 11:58:00+03"
17781,"2022-09-06 12:57:00+03"
17782,"2022-09-06 22:53:00+03"
17783,"2022-09-06 11:59:00+03"
17785,"2022-09-06 12:03:00+03"
17786,"2022-09-06 21:59:00+03"
17787,"2022-09-06 12:07:00+03"
17788,"2022-09-06 12:07:00+03"
17789,"2022-09-06 12:08:00+03"
17790,"2022-09-06 12:12:00+03"
17791,"2022-09-06 12:14:00+03"
17792,"2022-09-06 12:19:00+03"
17793,"2022-09-06 18:34:00+03"
17794,"2022-09-06 12:16:00+03"
17795,"2022-09-08 17:04:00+03"
17796,"2022-09-06 12:19:00+03"
17797,"2022-09-06 21:52:00+03"
17798,"2022-09-07 09:14:00+03"
17799,"2022-09-06 22:09:00+03"
17800,"2022-09-06 12:24:00+03"
17801,"2022-09-06 12:24:00+03"
17802,"2022-09-06 12:29:00+03"
17803,"2022-09-07 22:06:00+03"
17804,"2022-09-06 12:31:00+03"
17805,"2022-09-06 12:32:00+03"
17806,"2022-09-06 12:33:00+03"
17807,"2022-09-06 12:37:00+03"
17808,"2022-09-06 12:37:00+03"
17809,"2022-09-06 12:38:00+03"
17810,"2022-09-06 12:38:00+03"
17811,"2022-09-08 14:29:00+03"
17812,"2022-09-08 20:53:00+03"
17813,"2022-09-08 16:46:00+03"
17814,"2022-09-07 16:43:00+03"
17815,"2022-09-06 12:44:00+03"
17816,"2022-09-06 12:49:00+03"
17817,"2022-09-06 12:48:00+03"
17818,"2022-09-06 21:01:00+03"
17819,"2022-09-06 12:53:00+03"
17820,"2022-09-06 12:55:00+03"
17821,"2022-09-06 12:56:00+03"
17822,"2022-09-07 21:37:00+03"
17823,"2022-09-06 20:11:00+03"
17824,"2022-09-06 18:03:00+03"
17825,"2022-09-06 12:58:00+03"
17826,"2022-09-06 15:59:00+03"
17827,"2022-09-06 12:59:00+03"
17828,"2022-09-06 13:05:00+03"
17829,"2022-09-06 22:14:00+03"
17830,"2022-09-08 18:37:00+03"
17831,"2022-09-06 13:09:00+03"
17832,"2022-09-06 13:09:00+03"
17833,"2022-09-06 13:09:00+03"
17834,"2022-09-06 13:11:00+03"
17835,"2022-09-06 13:11:00+03"
17836,"2022-09-06 13:12:00+03"
17837,"2022-09-06 13:12:00+03"
17838,"2022-09-08 08:13:00+03"
17839,"2022-09-08 18:19:00+03"
17840,"2022-09-08 17:48:00+03"
17841,"2022-09-06 16:44:00+03"
17842,"2022-09-08 17:59:00+03"
17843,"2022-09-06 13:18:00+03"
17844,"2022-09-06 13:19:00+03"
17846,"2022-09-06 16:02:00+03"
17847,"2022-09-06 13:20:00+03"
17848,"2022-09-06 13:24:00+03"
17849,"2022-09-06 13:26:00+03"
17850,"2022-09-06 13:27:00+03"
17851,"2022-09-06 13:27:00+03"
17852,"2022-09-06 13:28:00+03"
17853,"2022-09-08 15:21:00+03"
17854,"2022-09-06 13:36:00+03"
17855,"2022-09-06 13:36:00+03"
17856,"2022-09-06 13:41:00+03"
17857,"2022-09-06 19:18:00+03"
17858,"2022-09-06 20:03:00+03"
17859,"2022-09-06 22:39:00+03"
17860,"2022-09-06 13:45:00+03"
17861,"2022-09-07 23:51:00+03"
17862,"2022-09-07 11:11:00+03"
17863,"2022-09-06 13:51:00+03"
17864,"2022-09-08 17:59:00+03"
17865,"2022-09-06 13:53:00+03"
17866,"2022-09-06 13:53:00+03"
17867,"2022-09-06 13:54:00+03"
17868,"2022-09-06 13:58:00+03"
17869,"2022-09-06 13:59:00+03"
17870,"2022-09-06 14:00:00+03"
17871,"2022-09-06 14:01:00+03"
17872,"2022-09-06 23:57:00+03"
17873,"2022-09-08 23:22:00+03"
17874,"2022-09-06 14:06:00+03"
17875,"2022-09-06 14:13:00+03"
17876,"2022-09-08 10:36:00+03"
17877,"2022-09-06 14:19:00+03"
17878,"2022-09-08 15:59:00+03"
17879,"2022-09-06 14:23:00+03"
17880,"2022-09-06 14:23:00+03"
17881,"2022-09-06 14:29:00+03"
17882,"2022-09-06 19:58:00+03"
17883,"2022-09-06 14:32:00+03"
17884,"2022-09-06 21:33:00+03"
17885,"2022-09-08 21:21:00+03"
17886,"2022-09-06 14:38:00+03"
17887,"2022-09-06 14:40:00+03"
17888,"2022-09-06 14:42:00+03"
17889,"2022-09-06 14:42:00+03"
17890,"2022-09-06 14:43:00+03"
17891,"2022-09-07 00:14:00+03"
17892,"2022-09-06 14:45:00+03"
17893,"2022-09-06 14:49:00+03"
17894,"2022-09-08 08:47:00+03"
17895,"2022-09-06 14:47:00+03"
17896,"2022-09-07 20:25:00+03"
17898,"2022-09-06 14:49:00+03"
17899,"2022-09-06 14:49:00+03"
17900,"2022-09-06 14:50:00+03"
17901,"2022-09-06 14:54:00+03"
17902,"2022-09-08 17:10:00+03"
17903,"2022-09-08 14:24:00+03"
17904,"2022-09-08 10:51:00+03"
17905,"2022-09-06 14:58:00+03"
17906,"2022-09-06 14:59:00+03"
17907,"2022-09-06 15:03:00+03"
17908,"2022-09-06 15:02:00+03"
17909,"2022-09-06 15:06:00+03"
17910,"2022-09-06 15:07:00+03"
17911,"2022-09-06 15:11:00+03"
17912,"2022-09-06 15:13:00+03"
17913,"2022-09-06 15:13:00+03"
17914,"2022-09-06 15:14:00+03"
17915,"2022-09-06 15:16:00+03"
17916,"2022-09-08 02:59:00+03"
17917,"2022-09-07 22:49:00+03"
17918,"2022-09-08 23:48:00+03"
17919,"2022-09-06 16:00:00+03"
17920,"2022-09-06 15:23:00+03"
17921,"2022-09-06 15:24:00+03"
17922,"2022-09-06 15:26:00+03"
17923,"2022-09-06 15:27:00+03"
17924,"2022-09-06 15:28:00+03"
17925,"2022-09-06 15:28:00+03"
17926,"2022-09-06 22:09:00+03"
17927,"2022-09-06 15:32:00+03"
17928,"2022-09-06 15:33:00+03"
17929,"2022-09-06 15:34:00+03"
17930,"2022-09-08 18:27:00+03"
17931,"2022-09-06 15:34:00+03"
17932,"2022-09-06 15:36:00+03"
17933,"2022-09-06 15:37:00+03"
17934,"2022-09-08 09:02:00+03"
17935,"2022-09-06 15:40:00+03"
17936,"2022-09-06 15:40:00+03"
17937,"2022-09-07 23:38:00+03"
17938,"2022-09-06 15:45:00+03"
17939,"2022-09-06 22:59:00+03"
17941,"2022-09-07 23:43:00+03"
17942,"2022-09-06 15:47:00+03"
17943,"2022-09-06 15:48:00+03"
17944,"2022-09-06 15:49:00+03"
17945,"2022-09-07 20:10:00+03"
17946,"2022-09-07 14:28:00+03"
17947,"2022-09-06 21:11:00+03"
17948,"2022-09-06 15:56:00+03"
17949,"2022-09-06 15:56:00+03"
17950,"2022-09-06 20:05:00+03"
17952,"2022-09-07 18:03:00+03"
17953,"2022-09-06 16:03:00+03"
17954,"2022-09-06 16:03:00+03"
17955,"2022-09-06 16:05:00+03"
17956,"2022-09-06 16:06:00+03"
17957,"2022-09-06 16:06:00+03"
17958,"2022-09-07 06:43:00+03"
17959,"2022-09-07 00:28:00+03"
17960,"2022-09-06 16:12:00+03"
17961,"2022-09-06 16:12:00+03"
17962,"2022-09-06 16:13:00+03"
17963,"2022-09-07 10:27:00+03"
17964,"2022-09-06 16:16:00+03"
17965,"2022-09-07 23:56:00+03"
17966,"2022-09-06 16:24:00+03"
17967,"2022-09-06 16:25:00+03"
17968,"2022-09-06 16:27:00+03"
17969,"2022-09-06 16:27:00+03"
17970,"2022-09-06 16:29:00+03"
17971,"2022-09-06 16:32:00+03"
17972,"2022-09-06 16:31:00+03"
17973,"2022-09-06 16:31:00+03"
17974,"2022-09-08 11:00:00+03"
17975,"2022-09-06 16:32:00+03"
17976,"2022-09-06 16:34:00+03"
17977,"2022-09-06 16:36:00+03"
17978,"2022-09-06 16:37:00+03"
17979,"2022-09-06 16:39:00+03"
17980,"2022-09-06 16:40:00+03"
17981,"2022-09-07 23:05:00+03"
17982,"2022-09-08 19:43:00+03"
17983,"2022-09-06 16:42:00+03"
17984,"2022-09-06 17:44:00+03"
17985,"2022-09-06 16:43:00+03"
17986,"2022-09-06 16:44:00+03"
17988,"2022-09-06 16:45:00+03"
17989,"2022-09-07 23:32:00+03"
17990,"2022-09-06 16:49:00+03"
17991,"2022-09-06 16:49:00+03"
17992,"2022-09-07 16:42:00+03"
17993,"2022-09-06 16:51:00+03"
17994,"2022-09-06 16:52:00+03"
17995,"2022-09-08 18:21:00+03"
17996,"2022-09-06 16:55:00+03"
17997,"2022-09-06 16:56:00+03"
17998,"2022-09-07 22:42:00+03"
17999,"2022-09-06 16:58:00+03"
18000,"2022-09-06 18:39:00+03"
18001,"2022-09-06 17:00:00+03"
18002,"2022-09-08 06:52:00+03"
18003,"2022-09-06 17:05:00+03"
18004,"2022-09-08 16:12:00+03"
18005,"2022-09-06 17:10:00+03"
18006,"2022-09-07 15:04:00+03"
18007,"2022-09-07 10:40:00+03"
18008,"2022-09-06 17:18:00+03"
18009,"2022-09-06 17:18:00+03"
18010,"2022-09-06 18:59:00+03"
18011,"2022-09-06 17:23:00+03"
18012,"2022-09-06 17:23:00+03"
18013,"2022-09-06 17:23:00+03"
18014,"2022-09-07 22:28:00+03"
18015,"2022-09-06 17:31:00+03"
18016,"2022-09-06 22:58:00+03"
18017,"2022-09-06 17:31:00+03"
18018,"2022-09-06 17:31:00+03"
18019,"2022-09-06 17:31:00+03"
18020,"2022-09-06 17:37:00+03"
18021,"2022-09-06 17:34:00+03"
18022,"2022-09-06 17:35:00+03"
18023,"2022-09-07 10:47:00+03"
18024,"2022-09-06 17:40:00+03"
18026,"2022-09-06 17:42:00+03"
18027,"2022-09-06 17:43:00+03"
18028,"2022-09-07 18:28:00+03"
18029,"2022-09-06 17:44:00+03"
18030,"2022-09-06 17:45:00+03"
18031,"2022-09-06 17:47:00+03"
18032,"2022-09-06 17:47:00+03"
18033,"2022-09-07 16:48:00+03"
18034,"2022-09-06 17:50:00+03"
18035,"2022-09-06 17:50:00+03"
18036,"2022-09-06 17:51:00+03"
18037,"2022-09-06 17:53:00+03"
18038,"2022-09-06 17:55:00+03"
18039,"2022-09-06 18:01:00+03"
18040,"2022-09-06 18:03:00+03"
18043,"2022-09-06 18:07:00+03"
18044,"2022-09-08 00:07:00+03"
18045,"2022-09-06 18:10:00+03"
18046,"2022-09-06 18:11:00+03"
18047,"2022-09-06 18:14:00+03"
18048,"2022-09-07 05:31:00+03"
18049,"2022-09-06 18:20:00+03"
18050,"2022-09-06 18:22:00+03"
18051,"2022-09-06 18:27:00+03"
18052,"2022-09-06 18:27:00+03"
18053,"2022-09-06 18:27:00+03"
18054,"2022-09-06 18:28:00+03"
18055,"2022-09-06 18:31:00+03"
18056,"2022-09-06 22:27:00+03"
18057,"2022-09-06 18:31:00+03"
18058,"2022-09-06 18:34:00+03"
18059,"2022-09-06 18:35:00+03"
18060,"2022-09-08 21:59:00+03"
18061,"2022-09-08 10:21:00+03"
18062,"2022-09-06 18:37:00+03"
18063,"2022-09-08 20:29:00+03"
18064,"2022-09-06 21:10:00+03"
18065,"2022-09-07 21:36:00+03"
18066,"2022-09-06 18:40:00+03"
18067,"2022-09-06 18:40:00+03"
18068,"2022-09-08 06:47:00+03"
18069,"2022-09-06 18:41:00+03"
18070,"2022-09-06 18:47:00+03"
18071,"2022-09-06 18:48:00+03"
18072,"2022-09-06 18:49:00+03"
18073,"2022-09-08 09:03:00+03"
18074,"2022-09-06 18:52:00+03"
18075,"2022-09-07 08:35:00+03"
18076,"2022-09-06 18:56:00+03"
18077,"2022-09-06 18:55:00+03"
18078,"2022-09-06 23:19:00+03"
18079,"2022-09-06 19:04:00+03"
18080,"2022-09-06 19:06:00+03"
18081,"2022-09-06 19:08:00+03"
18082,"2022-09-06 22:59:00+03"
18083,"2022-09-06 19:11:00+03"
18084,"2022-09-06 19:12:00+03"
18085,"2022-09-06 19:12:00+03"
18086,"2022-09-06 19:12:00+03"
18087,"2022-09-06 19:18:00+03"
18088,"2022-09-06 19:18:00+03"
18089,"2022-09-06 19:19:00+03"
18090,"2022-09-06 19:20:00+03"
18091,"2022-09-06 23:24:00+03"
18092,"2022-09-07 17:29:00+03"
18094,"2022-09-06 19:27:00+03"
18096,"2022-09-06 20:30:00+03"
18097,"2022-09-06 23:57:00+03"
18098,"2022-09-08 19:37:00+03"
18099,"2022-09-07 21:12:00+03"
18100,"2022-09-06 19:36:00+03"
18101,"2022-09-08 19:44:00+03"
18102,"2022-09-06 19:37:00+03"
18103,"2022-09-06 19:38:00+03"
18104,"2022-09-06 19:39:00+03"
18105,"2022-09-06 21:16:00+03"
18106,"2022-09-06 19:45:00+03"
18107,"2022-09-06 19:47:00+03"
18108,"2022-09-06 19:46:00+03"
18109,"2022-09-06 19:48:00+03"
18110,"2022-09-06 19:48:00+03"
18111,"2022-09-06 19:50:00+03"
18112,"2022-09-07 18:39:00+03"
18113,"2022-09-07 17:34:00+03"
18114,"2022-09-06 19:53:00+03"
18115,"2022-09-07 23:12:00+03"
18116,"2022-09-07 09:32:00+03"
18117,"2022-09-06 19:56:00+03"
18118,"2022-09-08 21:02:00+03"
18119,"2022-09-06 19:59:00+03"
18120,"2022-09-06 19:59:00+03"
18121,"2022-09-06 19:59:00+03"
18122,"2022-09-06 19:59:00+03"
18123,"2022-09-06 20:01:00+03"
18124,"2022-09-06 20:02:00+03"
18125,"2022-09-08 18:41:00+03"
18126,"2022-09-06 20:05:00+03"
18127,"2022-09-06 20:08:00+03"
18128,"2022-09-06 20:09:00+03"
18129,"2022-09-06 20:09:00+03"
18130,"2022-09-06 20:11:00+03"
18131,"2022-09-08 22:04:00+03"
18132,"2022-09-06 20:13:00+03"
18133,"2022-09-06 20:15:00+03"
18134,"2022-09-06 20:16:00+03"
18135,"2022-09-08 01:03:00+03"
18136,"2022-09-06 20:21:00+03"
18137,"2022-09-07 19:48:00+03"
18138,"2022-09-06 20:24:00+03"
18139,"2022-09-06 20:24:00+03"
18140,"2022-09-06 20:25:00+03"
18141,"2022-09-06 20:25:00+03"
18142,"2022-09-06 20:27:00+03"
18143,"2022-09-06 20:28:00+03"
18144,"2022-09-06 20:29:00+03"
18145,"2022-09-06 20:30:00+03"
18146,"2022-09-06 20:30:00+03"
18147,"2022-09-06 20:30:00+03"
18148,"2022-09-06 20:31:00+03"
18149,"2022-09-07 20:54:00+03"
18150,"2022-09-06 20:37:00+03"
18151,"2022-09-06 20:39:00+03"
18152,"2022-09-08 15:40:00+03"
18153,"2022-09-06 20:41:00+03"
18154,"2022-09-06 20:44:00+03"
18155,"2022-09-06 20:44:00+03"
18156,"2022-09-07 09:40:00+03"
18157,"2022-09-06 20:49:00+03"
18158,"2022-09-06 20:48:00+03"
18159,"2022-09-06 20:51:00+03"
18160,"2022-09-06 20:51:00+03"
18161,"2022-09-06 20:53:00+03"
18162,"2022-09-08 21:43:00+03"
18163,"2022-09-08 16:24:00+03"
18164,"2022-09-07 21:00:00+03"
18165,"2022-09-08 12:33:00+03"
18166,"2022-09-06 23:14:00+03"
18167,"2022-09-06 21:03:00+03"
18168,"2022-09-06 21:03:00+03"
18170,"2022-09-06 21:05:00+03"
18171,"2022-09-06 21:06:00+03"
18172,"2022-09-06 21:06:00+03"
18173,"2022-09-07 11:33:00+03"
18174,"2022-09-06 23:29:00+03"
18175,"2022-09-07 23:43:00+03"
18176,"2022-09-06 21:11:00+03"
18177,"2022-09-06 21:14:00+03"
18178,"2022-09-06 21:14:00+03"
18179,"2022-09-08 20:06:00+03"
18180,"2022-09-06 21:16:00+03"
18181,"2022-09-06 21:16:00+03"
18182,"2022-09-06 21:16:00+03"
18183,"2022-09-06 21:17:00+03"
18184,"2022-09-06 22:46:00+03"
18185,"2022-09-06 21:19:00+03"
18186,"2022-09-08 19:59:00+03"
18187,"2022-09-06 21:20:00+03"
18188,"2022-09-06 21:20:00+03"
18189,"2022-09-06 21:22:00+03"
18190,"2022-09-06 21:24:00+03"
18191,"2022-09-07 07:34:00+03"
18192,"2022-09-06 21:25:00+03"
18193,"2022-09-08 23:27:00+03"
18194,"2022-09-07 02:19:00+03"
18195,"2022-09-06 21:29:00+03"
18196,"2022-09-08 18:37:00+03"
18197,"2022-09-07 14:55:00+03"
18198,"2022-09-06 21:31:00+03"
18199,"2022-09-06 21:31:00+03"
18200,"2022-09-06 22:43:00+03"
18201,"2022-09-06 21:39:00+03"
18202,"2022-09-06 21:39:00+03"
18203,"2022-09-06 21:39:00+03"
18204,"2022-09-06 21:43:00+03"
18205,"2022-09-06 21:44:00+03"
18206,"2022-09-06 21:43:00+03"
18207,"2022-09-06 21:43:00+03"
18208,"2022-09-06 21:48:00+03"
18209,"2022-09-06 21:46:00+03"
18210,"2022-09-06 21:49:00+03"
18211,"2022-09-06 21:51:00+03"
18213,"2022-09-06 21:53:00+03"
18214,"2022-09-06 21:54:00+03"
18216,"2022-09-06 21:55:00+03"
18217,"2022-09-07 21:52:00+03"
18218,"2022-09-06 21:58:00+03"
18219,"2022-09-06 21:59:00+03"
18220,"2022-09-06 22:03:00+03"
18221,"2022-09-07 05:18:00+03"
18222,"2022-09-06 22:04:00+03"
18223,"2022-09-07 16:48:00+03"
18224,"2022-09-06 22:05:00+03"
18225,"2022-09-06 22:06:00+03"
18226,"2022-09-06 22:07:00+03"
18227,"2022-09-06 22:08:00+03"
18228,"2022-09-07 21:11:00+03"
18229,"2022-09-06 22:10:00+03"
18230,"2022-09-06 22:10:00+03"
18231,"2022-09-06 22:10:00+03"
18232,"2022-09-08 21:15:00+03"
18233,"2022-09-08 00:00:00+03"
18234,"2022-09-06 22:13:00+03"
18235,"2022-09-07 00:14:00+03"
18236,"2022-09-08 17:20:00+03"
18237,"2022-09-08 13:06:00+03"
18238,"2022-09-06 22:24:00+03"
18239,"2022-09-08 17:28:00+03"
18240,"2022-09-06 22:31:00+03"
18241,"2022-09-06 22:31:00+03"
18242,"2022-09-06 22:32:00+03"
18243,"2022-09-06 22:32:00+03"
18244,"2022-09-08 04:23:00+03"
18245,"2022-09-06 22:34:00+03"
18246,"2022-09-06 22:35:00+03"
18247,"2022-09-06 22:38:00+03"
18248,"2022-09-06 22:38:00+03"
18249,"2022-09-07 16:41:00+03"
18250,"2022-09-06 22:38:00+03"
18251,"2022-09-06 22:41:00+03"
18252,"2022-09-06 22:42:00+03"
18253,"2022-09-06 22:47:00+03"
18254,"2022-09-06 22:48:00+03"
18255,"2022-09-06 22:51:00+03"
18256,"2022-09-06 22:52:00+03"
18257,"2022-09-06 22:52:00+03"
18258,"2022-09-06 22:53:00+03"
18259,"2022-09-07 16:12:00+03"
18260,"2022-09-06 22:55:00+03"
18261,"2022-09-06 22:59:00+03"
18262,"2022-09-06 23:01:00+03"
18263,"2022-09-06 23:03:00+03"
18264,"2022-09-06 23:04:00+03"
18265,"2022-09-06 23:04:00+03"
18266,"2022-09-06 23:06:00+03"
18267,"2022-09-06 23:06:00+03"
18268,"2022-09-06 23:08:00+03"
18269,"2022-09-06 23:08:00+03"
18270,"2022-09-06 23:09:00+03"
18271,"2022-09-07 18:35:00+03"
18273,"2022-09-06 23:10:00+03"
18274,"2022-09-08 10:22:00+03"
18275,"2022-09-06 23:14:00+03"
